[2024-11-25 07:17:37] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-25 07:17:37] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-11-25 07:17:37] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-25 07:17:39] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-25 07:17:39] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-25 07:17:39] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-25 07:17:43] [class-ss-setup-task.php:33] Creating archive directory: C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057\
[2024-11-25 07:17:43] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/Romail-hayat.github.io/
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd029e7-RSYRzF.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/menu-title-keyboard-handler.77332e668c3cf609c924.bundle.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:c637fb65f74c3d577d62c6e955845f3bde81d6b9===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/menu-title-keyboard-handler.dff562edd49e93d1658e.bundle.min.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd09092-1mOGhz.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/menu-title-keyboard-handler.dff562edd49e93d1658e.bundle.min.js?simply_static_page=1718
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/menu-title-keyboard-handler.dff562edd49e93d1658e.bundle.min.js?simply_static_page=1718
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 7688 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/menu-title-keyboard-handler.dff562edd49e93d1658e.bundle.min.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd09092-1mOGhz.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/menu-title-keyboard-handler.dff562edd49e93d1658e.bundle.min.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:4ee17f69b29a7a2c71fc2f24619e50649b511f5e===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nav-menu.1a66dd30011cc2fc8842.bundle.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd0fdc6-N6URqz.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nav-menu.1a66dd30011cc2fc8842.bundle.js?simply_static_page=1719
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nav-menu.1a66dd30011cc2fc8842.bundle.js?simply_static_page=1719
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 9701 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/nav-menu.1a66dd30011cc2fc8842.bundle.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd0fdc6-N6URqz.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/nav-menu.1a66dd30011cc2fc8842.bundle.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:dde90d69c3b27cf032fa857af8998515131accea===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nav-menu.7e665d03657d48aef483.bundle.min.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd1655d-yhUWtp.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nav-menu.7e665d03657d48aef483.bundle.min.js?simply_static_page=1720
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nav-menu.7e665d03657d48aef483.bundle.min.js?simply_static_page=1720
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 5337 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/nav-menu.7e665d03657d48aef483.bundle.min.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd1655d-yhUWtp.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/nav-menu.7e665d03657d48aef483.bundle.min.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:a8058f89fc069088e9aacaef32542887731d74f7===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.0df35e0e1a284d4bd18b.bundle.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd1df43-6eM3xp.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.0df35e0e1a284d4bd18b.bundle.js?simply_static_page=1721
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.0df35e0e1a284d4bd18b.bundle.js?simply_static_page=1721
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 1880 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.0df35e0e1a284d4bd18b.bundle.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd1df43-6eM3xp.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.0df35e0e1a284d4bd18b.bundle.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:3a12885c4a32afa6193f4dc254be8978197592e3===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.6d7500036d0766bbe2fc.bundle.min.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd218fd-6lEkqG.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.6d7500036d0766bbe2fc.bundle.min.js?simply_static_page=1722
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.6d7500036d0766bbe2fc.bundle.min.js?simply_static_page=1722
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 623 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.6d7500036d0766bbe2fc.bundle.min.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd218fd-6lEkqG.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.6d7500036d0766bbe2fc.bundle.min.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:68c13d83b1f816faf5c3d1c5120aca7166901c29===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel.72d7c7e8361a33112452.bundle.min.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd29fbb-Pkgqt2.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel.72d7c7e8361a33112452.bundle.min.js?simply_static_page=1723
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel.72d7c7e8361a33112452.bundle.min.js?simply_static_page=1723
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 3660 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/nested-carousel.72d7c7e8361a33112452.bundle.min.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd29fbb-Pkgqt2.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/nested-carousel.72d7c7e8361a33112452.bundle.min.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:a1696d54382fd9092307ad9adc01534a090afe08===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel.89e4316f7581676fce8a.bundle.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd31db6-JhhK4g.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel.89e4316f7581676fce8a.bundle.js?simply_static_page=1724
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/nested-carousel.89e4316f7581676fce8a.bundle.js?simply_static_page=1724
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 7225 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/nested-carousel.89e4316f7581676fce8a.bundle.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd31db6-JhhK4g.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/nested-carousel.89e4316f7581676fce8a.bundle.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:6f0833b318ed2f70f270f9da2c0d35af409dcc5e===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/363.min.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd3873e-tXmSo1.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/363.min.js?simply_static_page=1725
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/363.min.js?simply_static_page=1725
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 207279 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/notes/363.min.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd3873e-tXmSo1.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/notes/363.min.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:21c220ca22eba4f0f243cf8683a4fff6f7f80730===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/363.min.js.LICENSE.txt
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd5351b-ZOrVPN.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/363.min.js.LICENSE.txt?simply_static_page=1726
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/363.min.js.LICENSE.txt?simply_static_page=1726
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 733 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/notes/363.min.js.LICENSE.txt
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd5351b-ZOrVPN.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/notes/363.min.js.LICENSE.txt
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:f6fd7532ef51d17b733e751a3ab7d447a08de707===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd57f66-3xHXUd.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.js?simply_static_page=1727
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.js?simply_static_page=1727
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 14797 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd57f66-3xHXUd.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:0125e93d38fd2141970c63d743cfa61b5ef9c051===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.min.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd60091-8yr2jt.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.min.js?simply_static_page=1728
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.min.js?simply_static_page=1728
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 3558 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.min.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd60091-8yr2jt.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.min.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:f7f9157450fc393a48cd1255b800abef46307172===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd6455e-BJinTF.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.js?simply_static_page=1729
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.js?simply_static_page=1729
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 381628 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/notes/notes-app.js
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424dd6455e-BJinTF.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.js
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:53] [class-ss-page.php:119] Checking Content Identical:946c96a91ba0ee060d36d53bb0dc534cb96e2693===. Value: FALSE
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.min.js
[2024-11-25 07:18:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 1008
[2024-11-25 07:18:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424dd7bbfb-VTURV6.tmp
[2024-11-25 07:18:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.min.js?simply_static_page=1730
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.min.js?simply_static_page=1730
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:103] Filesize: 92758 bytes
[2024-11-25 07:18:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
