[2024-11-25 16:06:38] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-25 16:06:38] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-25 16:06:38] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-25 16:06:39] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-25 16:06:39] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-25 16:06:39] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-25 16:06:42] [class-ss-setup-task.php:33] Creating archive directory: C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798\
[2024-11-25 16:06:42] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/Romail-hayat.github.io/
[2024-11-25 16:07:34] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-11-25 16:07:34] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-11-25 16:07:34] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:69] Total pages: 1008; Pages remaining: 208
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/preview.css
[2024-11-25 16:07:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 1008
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c6b07ad-aXMZdT.tmp
[2024-11-25 16:07:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/preview.css?simply_static_page=7018
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/preview.css?simply_static_page=7018
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:103] Filesize: 10334 bytes
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/preview.css
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c6b07ad-aXMZdT.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/preview.css
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:34] [class-ss-page.php:119] Checking Content Identical:9173d21666d9cef850fb9420e0f6e1a647bcf381===. Value: FALSE
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/preview.min.css
[2024-11-25 16:07:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 1008
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c6bda3e-pPIh2n.tmp
[2024-11-25 16:07:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/preview.min.css?simply_static_page=7019
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/preview.min.css?simply_static_page=7019
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:103] Filesize: 9116 bytes
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/preview.min.css
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c6bda3e-pPIh2n.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/preview.min.css
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:34] [class-ss-page.php:119] Checking Content Identical:b019c09d5ee158a912ab41bec076eb600e668181===. Value: FALSE
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action-rtl.min.css
[2024-11-25 16:07:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 1008
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c6d33d5-eNxxHS.tmp
[2024-11-25 16:07:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action-rtl.min.css?simply_static_page=7020
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action-rtl.min.css?simply_static_page=7020
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:103] Filesize: 11712 bytes
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action-rtl.min.css
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c6d33d5-eNxxHS.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action-rtl.min.css
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:34] [class-ss-page.php:119] Checking Content Identical:ca9275874d3733fc9eef2fd05505f9315f39345d===. Value: FALSE
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action.min.css
[2024-11-25 16:07:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 1008
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c6e5ca6-rtrZ5Z.tmp
[2024-11-25 16:07:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action.min.css?simply_static_page=7021
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action.min.css?simply_static_page=7021
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:103] Filesize: 11719 bytes
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action.min.css
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c6e5ca6-rtrZ5Z.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action.min.css
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:34] [class-ss-page.php:119] Checking Content Identical:dde4addd7f5ea81c75898fbc7e9814e2308db4e9===. Value: FALSE
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box-rtl.min.css
[2024-11-25 16:07:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 1008
[2024-11-25 16:07:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c6f2fe1-RlVhx1.tmp
[2024-11-25 16:07:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box-rtl.min.css?simply_static_page=7022
[2024-11-25 16:07:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box-rtl.min.css?simply_static_page=7022
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 8717 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box-rtl.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c6f2fe1-RlVhx1.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box-rtl.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:1593f7ef62cc4be730b3d6bd640bea110a783f16===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c712572-cdhOEF.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box.min.css?simply_static_page=7023
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box.min.css?simply_static_page=7023
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 8717 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c712572-cdhOEF.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:1593f7ef62cc4be730b3d6bd640bea110a783f16===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu-rtl.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c7200ef-cZ3D5A.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu-rtl.min.css?simply_static_page=7024
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu-rtl.min.css?simply_static_page=7024
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 19884 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu-rtl.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c7200ef-cZ3D5A.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu-rtl.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:a4f5ae78b8292eac68752e5b8f21ec7a1df0fe8b===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c730719-OLNUH4.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu.min.css?simply_static_page=7025
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu.min.css?simply_static_page=7025
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 19885 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c730719-OLNUH4.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:32df3c1998cb9b215a6d5375d912c3badb77b962===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu-rtl.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c742472-6F2wjF.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu-rtl.min.css?simply_static_page=7026
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu-rtl.min.css?simply_static_page=7026
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 26964 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu-rtl.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c742472-6F2wjF.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu-rtl.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:0dbf7a31af9f8a3d6cf7cb18bdfeb5ae056178dc===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c752ba5-TH3Ax0.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu.min.css?simply_static_page=7027
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu.min.css?simply_static_page=7027
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 26963 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c752ba5-TH3Ax0.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:b91017f5a1cc0697690f17a4b0910a6c6990f51e===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides-rtl.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c765f64-j6Wigw.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides-rtl.min.css?simply_static_page=7028
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides-rtl.min.css?simply_static_page=7028
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 2364 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-slides-rtl.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c765f64-j6Wigw.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides-rtl.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:c8bdd9c7b0f5409b8a8bb150dc7b3ca2db6e4f26===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c76ffeb-Vp3ZnS.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides.min.css?simply_static_page=7029
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides.min.css?simply_static_page=7029
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 2364 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-slides.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c76ffeb-Vp3ZnS.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:36530a3d5e6e1f09ae3e423d44f33e208f8fbbe1===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel-rtl.min.css
[2024-11-25 16:07:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 1008
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/6744a0c7741c7-9LZuPD.tmp
[2024-11-25 16:07:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel-rtl.min.css?simply_static_page=7030
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel-rtl.min.css?simply_static_page=7030
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:103] Filesize: 20173 bytes
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel-rtl.min.css
[2024-11-25 16:07:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/6744a0c7741c7-9LZuPD.tmp to C:\wamp64\www\Romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732550798/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel-rtl.min.css
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 16:07:35] [class-ss-page.php:119] Checking Content Identical:afe3f2359ac33aaefe0feda7e88e604595743eec===. Value: FALSE
[2024-11-25 16:07:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel.min.css
